 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,HARRIS,115,BRIEF,
5,AKAZE,1526,ORB,12.729945,nan,
6,AKAZE,1566,ORB,13.751074,nan,
7,AKAZE,1529,ORB,13.731432,nan,
8,AKAZE,1547,ORB,13.790126,nan,
9,AKAZE,1572,ORB,12.058994,nan,
10,AKAZE,1567,ORB,11.864185,nan,
11,AKAZE,1538,ORB,11.968197,nan,
12,AKAZE,1513,ORB,9.887113,nan,
13,AKAZE,1538,ORB,9.425037,nan,
14,AKAZE,1555,ORB,9.302148,nan,
15,AKAZE,1544,ORB,8.321200,nan,
16,AKAZE,1563,ORB,8.898673,nan,
17,AKAZE,1561,ORB,11.030114,nan,
18,AKAZE,1569,ORB,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,AKAZE,1513,FREAK,
1,AKAZE,1541,FREAK,12.289100,13.396120,
2,AKAZE,1529,FREAK,13.354725,nan,
3,AKAZE,1561,FREAK,16.384452,nan,
4,AKAZE,1545,FREAK,14.076445,15.149090,
5,AKAZE,1526,FREAK,12.729945,15.015338,
6,AKAZE,1566,FREAK,13.751074,nan,
7,AKAZE,1529,FREAK,13.731432,nan,
8,AKAZE,1547,FREAK,13.790126,nan,
9,AKAZE,1572,FREAK,12.058994,nan,
10,AKAZE,1567,FREAK,11.864185,nan,
11,AKAZE,1538,FREAK,11.968197,nan,
12,AKAZE,1513,FREAK,9.887113,nan,
13,AKAZE,1538,FREAK,9.425037,36.059957,
14,AKAZE,1555,FREAK,9.302148,nan,
15,AKAZE,1544,FREAK,8.321200,nan,
16,AKAZE,1563,FREAK,8.898673,34.668089,
17,AKAZE,1561,FREAK,11.030114,nan,
18,AKAZE,1569,FREAK,8.535568,8.762085,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,AKAZE,1513,AKAZE,
1,AKAZE,1541,AKAZE,12.289100,10.353044,
2,AKAZE,1529,AKAZE,13.354725,17.069198,
3,AKAZE,1561,AKAZE,16.384452,30.318674,
4,AKAZE,1545,AKAZE,14.076445,nan,
5,AKAZE,1526,AKAZE,12.729945,nan,
6,AKAZE,1566,AKAZE,13.751074,58.486915,
7,AKAZE,1529,AKAZE,13.731432,nan,
8,AKAZE,1547,AKAZE,13.790126,nan,
9,AKAZE,1572,AKAZE,12.058994,nan,
10,AKAZE,1567,AKAZE,11.864185,nan,
11,AKAZE,1538,AKAZE,11.968197,nan,
12,AKAZE,1513,AKAZE,9.887113,nan,
13,AKAZE,1538,AKAZE,9.425037,nan,
14,AKAZE,1555,AKAZE,9.302148,19.416529,
15,AKAZE,1544,AKAZE,8.321200,nan,
16,AKAZE,1563,AKAZE,8.898673,11.442034,
17,AKAZE,1561,AKAZE,11.030114,9.582664,
18,AKAZE,1569,AKAZE,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,AKAZE,1513,SIFT,
1,AKAZE,1541,SIFT,12.289100,19.515692,
2,AKAZE,1529,SIFT,13.354725,14.424753,
3,AKAZE,1561,SIFT,16.384452,35.474823,
4,AKAZE,1545,SIFT,14.076445,18.466218,
5,AKAZE,1526,SIFT,12.729945,12.844638,
6,AKAZE,1566,SIFT,13.751074,43.083096,
7,AKAZE,1529,SIFT,13.731432,15.853951,
8,AKAZE,1547,SIFT,13.790126,16.216834,
9,AKAZE,1572,SIFT,12.058994,12.476363,
10,AKAZE,1567,SIFT,11.864185,17.728513,
11,AKAZE,1538,SIFT,11.968197,nan,
12,AKAZE,1513,SIFT,9.887113,nan,
